Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty,Year_Range
4467,181040,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4468,181041,10683/14558,Flugelhorn,Flugelhorns,Wind,1967,2000,1,Switzerland,Unknown,0,33
4469,181045,10683/14558,Tambourine,Drums,Percussion,0,0,2,Great Britain,Unknown,0,0
4470,181046,10683/14558,Fife,Flutes,Wind,1805,1808,1,England,London,0,3
4471,181047,10683/14558,Transverse flute,Flutes,Wind,1785,1804,1,England,London,0,19
4472,181048,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4473,181049,10683/14558,Portuguese guitar,Guitars,Strings,1901,2000,1,Portugal,Unknown,0,99
4474,181051,10683/14558,Bell harp,Zithers,Strings,1901,2000,1,England,Unknown,0,99
4475,181052,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1830,1840,1,Unknown,Unknown,2,10
4476,181053,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Belgium,Brussels,0,0
4477,181054,10683/14558,Enanga,Zithers,Strings,1965,1975,1,Unknown,Unknown,1,10
4478,181055,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4479,181056,10683/14558,Arched harp,Harps,Strings,1965,1975,1,Unknown,Unknown,0,10
4480,181057,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1833,1867,1,England,Birmingham,0,34
4481,181058,10683/14558,Cornu,Trumpets,Wind,1866,1900,1,Belgium,Brussels,0,34
4482,181060,10683/14558,Bass trombone,Trombones,Wind,1825,1835,1,England,London,0,10
4483,181061,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4484,181075,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Russia,Unknown,0,0
4485,181076,10683/14558,Althorn,Saxhorns,Wind,1964,1964,0,Unknown,Unknown,0,0
4486,181077,10683/14558,Dessus de musette,Oboes,Wind,1855,1865,1,France,Paris,0,10
4487,181079,10683/14558,Cornet,Cornets,Wind,1865,1898,1,Unknown,Unknown,0,33
4488,181080,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Germany,Lindau,0,0
4489,181081,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1875,1885,1,Unknown,Unknown,0,10
4490,181083,10683/14558,Alto trombone,Trombones,Wind,1932,1942,1,England,London,0,10
4491,181085,10683/14558,Bass drum,Drums,Percussion,1930,1940,1,Great Britain,Unknown,0,10
4492,181086,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
4493,181087,10683/14558,Helicon,Tubas,Wind,1937,1937,0,England,London,0,0
4494,181088,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4495,181089,10683/14558,Oboe,Oboes,Wind,1865,1875,1,France,Paris,0,10
4496,181090,10683/14558,Bass trombone,Trombones,Wind,1895,1905,1,England,London,0,10
4497,181110,10683/14558,Musical box,Mechanical,Mechanical,0,0,2,Switzerland,Geneva,0,0
4498,181115,10683/14558,Transverse flute,Flutes,Wind,1809,1814,1,England,London,0,5
4499,181116,10683/14558,Transverse flute,Flutes,Wind,1829,1846,1,England,London,0,17
4500,181117,10683/14558,Autoharp,Zithers,Strings,1901,1935,1,Germany,Unknown,0,34
4501,181118,10683/14558,Transverse flute,Flutes,Wind,1856,1857,1,England,London,0,1
4502,181119,10683/14558,Unknown,Unknown,Unknown,0,0,2,France,Paris,0,0
4503,181120,10683/14558,Transverse flute,Flutes,Wind,1867,1883,1,England,London,0,16
4504,181127,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,Germany,Unknown,0,10
4505,181128,10683/14558,Piccolo flute,Flutes,Wind,1798,1814,1,England,London,0,16
4506,181129,10683/14558,Clavicor,Trumpets,Wind,1835,1845,1,France,Unknown,0,10
4507,181130,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4508,181132,10683/14558,Bassoon,Bassoons,Wind,1901,1935,1,England,London,0,34
4509,181133,10683/14558,Valve horn,Horns,Wind,1833,1867,1,France,Paris,0,34
4510,181134,10683/14558,Guitar,Guitars,Strings,1801,1835,1,France,Unknown,0,34
4511,181135,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,1,0
4512,181136,10683/14558,Unknown,Unknown,Unknown,1785,1837,1,England,London,0,52
4513,181137,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,1,0
4514,181138,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Luton,0,0
4515,181139,10683/14558,Guitar,Guitars,Strings,0,0,2,France,Paris,0,0
4516,181140,10683/14558,Tenor trombone,Trombones,Wind,1904,1904,0,England,London,0,0
4517,181141,10683/14558,Guitar,Guitars,Strings,1845,1850,1,United States of America,Nazareth,0,5
4518,181142,10683/14558,Tenor trombone,Trombones,Wind,1930,1940,1,England,St Albans,0,10
4519,181143,10683/14558,Guitar,Guitars,Strings,1845,1855,1,Unknown,Unknown,1,10
4520,181144,10683/14558,Baritone saxhorn,Saxhorns,Wind,1920,1920,0,England,London,0,0
4521,181145,10683/14558,Erhu,Fiddles,Strings,0,0,2,China,Unknown,0,0
4522,181146,10683/14558,Violin,Violins,Strings,1833,1867,1,Unknown,Unknown,2,34
4523,181147,10683/14558,Euphonium,Tubas,Wind,0,0,2,England,London,0,0
4524,181148,10683/14558,Double clarinet,Clarinets,Wind,0,0,2,Unknown,Unknown,2,0
4525,181149,10683/14558,Euphonium,Tubas,Wind,1907,1917,1,England,London,0,10
4526,181150,10683/14558,Violin,Violins,Strings,1875,1885,1,Unknown,Unknown,2,10
4527,181151,10683/14558,Violin,Violins,Strings,1866,1900,1,France,Unknown,0,34
4528,181152,10683/14558,Violin,Violins,Strings,1825,1825,0,France,Unknown,0,0
4529,181156,10683/14558,Tenor trombone,Trombones,Wind,0,0,2,England,London,0,0
4530,181157,10683/14558,Bass trombone,Trombones,Wind,1899,1899,0,England,London,0,0
4531,181158,10683/14558,Unknown,Beaters,Beaters,1850,1860,1,Unknown,Unknown,1,10
4532,181159,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,1,0
4533,181162,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2,0
4534,181163,10683/14558,Piccolo flute,Flutes,Wind,1910,1910,0,England,London,0,0
4535,181165,10683/14558,Reed horn,Hunting horns,Wind,0,0,2,England,Birmingham,0,0
4536,181166,10683/14558,Klaxon effect,Others,Wind,0,0,2,Unknown,Unknown,2,0
4537,181167,10683/14558,Bugle,Bugles,Wind,1924,1924,0,France,Paris,0,0
4538,181169,10683/14558,Cuckoo,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4539,181170,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4540,181171,10683/14558,Cuckoo,Flutes,Wind,0,0,2,England,Unknown,0,0
4541,181172,10683/14558,Bugle,Bugles,Wind,1913,1913,0,France,Paris,0,0
4542,181173,10683/14558,Grand fortepiano,Pianofortes,Keyboard,1813,1813,0,Italy,Unknown,0,0
4543,181175,10683/14558,Sock cymbal,Cymbals,Percussion,0,0,2,Unknown,Unknown,2,0
4544,181176,10683/14558,Unknown,Unknown,Unknown,1832,1850,1,England,London,0,18
4545,181186,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4546,181187,10683/14558,Tenora,Oboes,Wind,1865,1875,1,France,Perpignan,0,10
4547,181188,10683/14558,Alto saxhorn,Saxhorns,Wind,1870,1880,1,France,Paris,0,10
4548,181189,10683/14558,Tenor trombone,Trombones,Wind,1840,1850,1,Unknown,Unknown,1,10
4549,181190,10683/14558,Treble shawm,Oboes,Wind,1900,1950,1,Unknown,Unknown,1,50
4550,181191,10683/14558,Tenor recorder,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4551,181192,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,Unknown,Unknown,2,0
4552,181194,10683/14558,Square pianoforte,Pianofortes,Keyboard,1770,1770,0,England,London,0,0
4553,181195,10683/14558,Clavichord,Clavichords,Keyboard,0,0,2,Unknown,Unknown,1,0
4554,181196,10683/14558,Cymbals,Cymbals,Percussion,0,0,2,Unknown,Unknown,2,0
4555,181197,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,France,Paris,0,0
4556,181198,10683/14558,Frame drum,Drums,Percussion,1901,2000,1,Unknown,Unknown,2,99
4557,181199,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,Unknown,Unknown,1,34
4558,181200,10683/14558,Tambourine,Drums,Percussion,0,0,2,Unknown,Unknown,2,0
4559,181201,10683/14558,Temple block,Drums,Percussion,0,0,2,Unknown,Unknown,2,0
4560,181205,10683/14558,Alphorn,Trumpets,Wind,1930,1940,1,Unknown,Unknown,0,10
4561,181207,10683/14558,Ophicleide,Ophicleides,Wind,1835,1845,1,England,Wolverhampton,0,10
4562,181208,10683/14558,Baritone saxhorn,Saxhorns,Wind,1895,1905,1,Unknown,Unknown,1,10
4563,181209,10683/14558,Naturhorn,Horns,Wind,1929,1929,0,France,Paris,0,0
4564,181210,10683/14558,Tenor trombone,Trombones,Wind,1924,1924,0,England,London,0,0
4565,181212,10683/14558,Cornet,Cornets,Wind,1855,1865,1,France,Marseille,0,10
4566,181213,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4567,181227,10683/14558,Ratchet,Ratchets,Percussion,0,0,2,Unknown,Unknown,2,0
4568,181234,10683/14558,Bugle,Bugles,Wind,1915,1925,1,Unknown,Unknown,1,10
4569,181235,10683/14558,Post horn,Horns,Wind,0,0,2,Unknown,Unknown,2,0
4570,181238,10683/14558,Alto saxhorn,Saxhorns,Wind,0,0,2,France,Paris,0,0
4571,181239,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4572,181241,10683/14558,Keyed bugle,Bugles,Wind,0,0,2,Unknown,Unknown,2,0
4573,181242,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
4574,181243,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4575,181244,10683/14558,Rain machine,Unknown,Other,0,0,2,Unknown,Unknown,2,0
4576,181245,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4577,181247,10683/14558,Tenor trombone,Trombones,Wind,1882,1891,1,Belgium,Brussels,0,9
4578,181248,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,1801,1900,1,England,London,0,99
4579,181249,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4580,181250,10683/14558,Frame drum,Drums,Percussion,0,0,2,Unknown,Unknown,2,0
4581,181251,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4582,181252,10683/14558,Violoncello,Violoncellos,Strings,1843,1843,0,Scotland,Dundee,0,0
4583,181253,10683/14558,Triangle,Unknown,Other,0,0,2,Unknown,Unknown,2,0
4584,181254,10683/14558,Harpsichord,Harpsichords,Keyboard,1774,1774,0,England,London,0,0
4585,181255,10683/14558,Valve horn,Horns,Wind,1866,1900,1,Austria,Vienna,0,34
4586,181256,10683/14558,Clavichord,Clavichords,Keyboard,0,0,2,Scotland,Burntisland,0,0
4587,181257,10683/14558,Clarinet,Clarinets,Wind,1918,1928,1,United States of America,Elkhart,0,10
4588,181258,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2,0
4589,181260,10683/14558,Clarinet,Clarinets,Wind,1885,1895,1,Germany,Unknown,0,10
4590,181261,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2,0
4591,181262,10683/14558,Clarinet,Clarinets,Wind,1885,1895,1,Germany,Unknown,0,10
4592,181263,10683/14558,Drum,Drums,Percussion,1960,1970,1,England,Dulwich,0,10
4593,181264,10683/14558,Clarinet,Clarinets,Wind,1980,1989,1,France,Paris,0,9
4594,181265,10683/14558,Cylindrical drum,Drums,Percussion,0,0,2,Unknown,Unknown,2,0
4595,181266,10683/14558,Clarinet,Clarinets,Wind,1929,1929,0,France,Paris,0,0
4596,181269,10683/14558,Clarinet,Clarinets,Wind,1900,1910,1,United States of America,Elkhart,0,10
4597,181270,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4598,181271,10683/14558,Sizzle cymbal,Cymbals,Percussion,1920,1930,1,Unknown,Unknown,0,10
4599,181272,10683/14558,Clarinet,Clarinets,Wind,1900,1910,1,United States of America,Elkhart,0,10
4600,181273,10683/14558,Sousaphone,Tubas,Wind,1928,1928,0,United States of America,Elkhart,0,0
4601,181274,10683/14558,Clarinet,Clarinets,Wind,1930,1939,1,France,Paris,0,9
4602,181275,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4603,181277,10683/14558,Clarinet,Clarinets,Wind,1930,1930,0,France,Paris,0,0
4604,181278,10683/14558,Clarinet,Clarinets,Wind,1850,1900,1,Unknown,Unknown,2,50
4605,181279,10683/14558,Harpsichord,Harpsichords,Keyboard,1700,1705,1,Italy,Unknown,0,5
4606,181280,10683/14558,Harpsichord,Harpsichords,Keyboard,1574,1574,0,Unknown,Unknown,1,0
4607,181281,10683/14558,Bass saxhorn,Saxhorns,Wind,1863,1863,0,France,Paris,0,0
4608,181282,10683/14558,Harpsichord,Harpsichords,Keyboard,1760,1760,0,Unknown,Unknown,0,0
4609,181283,10683/14558,Clarinet,Clarinets,Wind,1934,1934,0,England,London,0,0
4610,181284,10683/14558,Harpsichord,Harpsichords,Keyboard,1770,1780,1,Italy,Naples,0,10
4611,181285,10683/14558,Clarinet,Clarinets,Wind,1885,1895,1,England,London,0,10
4612,181286,10683/14558,Harpsichord,Harpsichords,Keyboard,1725,1725,0,Italy,Unknown,0,0
4613,181287,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,France,Unknown,0,10
4614,181288,10683/14558,Cornet,Cornets,Wind,0,0,2,England,Birmingham,0,0
4615,181289,10683/14558,Bombardon,Tubas,Wind,0,0,2,England,London,0,0
4616,181290,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4617,181291,10683/14558,Square pianoforte,Pianofortes,Keyboard,1837,1837,0,England,London,0,0
4618,181292,10683/14558,Clarinet,Clarinets,Wind,1840,1870,1,Great Britain,Unknown,0,30
4619,181293,10683/14558,Cornet,Cornets,Wind,1856,1866,1,United States of America,Boston,0,10
4620,181294,10683/14558,Tenor trombone,Trombones,Wind,1594,1594,0,Germany,Nuremberg,0,0
4621,181295,10683/14558,Clarinet,Clarinets,Wind,1875,1920,1,Unknown,Unknown,1,45
4622,181296,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4623,181297,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1979,1989,1,Germany,Bonn,0,10
4624,181298,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Belgium,Brussels,0,10
4625,181299,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,Belgium,Brussels,0,10
4626,181300,10683/14558,Square pianoforte,Pianofortes,Keyboard,1817,1827,1,Scotland,Edinburgh,0,10
4627,181301,10683/14558,Clarinet,Clarinets,Wind,1875,1920,1,Unknown,Unknown,1,45
4628,181302,10683/14558,Harpsichord,Harpsichords,Keyboard,1730,1730,0,England,London,0,0
4629,181303,10683/14558,Harpsichord,Harpsichords,Keyboard,1720,1725,1,England,London,0,5
4630,181304,10683/14558,Harpsichord,Harpsichords,Keyboard,1745,1745,0,England,London,0,0
4631,181305,10683/14558,Harpsichord,Harpsichords,Keyboard,1776,1776,0,England,London,0,0
4632,181306,10683/14558,Piccolo flute,Flutes,Wind,0,0,2,United States of America,Cambridge,0,0
4633,181307,10683/14558,Spinet,Harpsichords,Keyboard,1675,1685,1,Unknown,Unknown,1,10
4634,181308,10683/14558,Flageolet,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4635,181313,10683/14558,Clarinet,Clarinets,Wind,1929,1929,0,England,London,0,0
4636,181314,10683/14558,Harpsichord,Harpsichords,Keyboard,1642,1642,0,Belgium,Antwerp,0,0
4637,181315,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0,0
4638,181316,10683/14558,Harpsichord,Harpsichords,Keyboard,1755,1755,0,Unknown,Unknown,0,0
4639,181317,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,Belgium,Brussels,0,10
4640,181318,10683/14558,Harpsichord,Harpsichords,Keyboard,1709,1709,0,England,London,0,0
4641,181319,10683/14558,Clarinet,Clarinets,Wind,1800,1820,1,Unknown,Unknown,0,20
4642,181320,10683/14558,Piccolo flute,Flutes,Wind,1975,1985,1,Unknown,Unknown,0,10
4643,181321,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,Netherlands,Rotterdam,0,10
4644,181322,10683/14558,Clarinet,Clarinets,Wind,1838,1848,1,Belgium,Brussels,0,10
4645,181324,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,France,Paris,0,10
4646,181326,10683/14558,Cornet,Cornets,Wind,1909,1909,0,England,London,0,0
4647,181327,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4648,181328,10683/14558,Dital harp,Harps,Strings,1801,1835,1,England,London,0,34
4649,181329,10683/14558,Dital harp,Harps,Strings,0,0,2,England,London,0,0
4650,181331,10683/14558,Natural trumpet,Trumpets,Wind,0,0,2,France,Paris,0,0
4651,181332,10683/14558,Accordion,Accordions,Wind,1855,1865,1,France,Paris,0,10
4652,181333,10683/14558,Bugle,Bugles,Wind,1957,1957,0,England,London,0,0
4653,181336,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,England,London,0,0
4654,181337,10683/14558,Double bass,Double basses,Strings,1753,1753,0,Germany,Nuremberg,0,0
4655,181338,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4656,181339,10683/14558,Accordion,Accordions,Wind,1855,1865,1,France,Paris,0,10
4657,181340,10683/14558,Tenor trombone,Trombones,Wind,1924,1925,1,England,London,0,1
4658,181341,10683/14558,Autoharp,Zithers,Strings,1901,1935,1,Unknown,Unknown,1,34
4659,181343,10683/14558,Tenor trombone,Trombones,Wind,1934,1968,1,Germany,Adorf,0,34
4660,181344,10683/14558,Zither,Zithers,Strings,1901,1935,1,Unknown,Unknown,1,34
4661,181345,10683/14558,Swanee whistle,Flutes,Wind,0,0,2,France,Paris,0,0
4662,181346,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Unknown,0,0
4663,181353,10683/14558,Dessus de musette,Oboes,Wind,0,0,2,Unknown,Unknown,2,0
4664,181354,10683/14558,Oboe,Oboes,Wind,1919,1919,0,England,London,0,0
4665,181355,10683/14558,Oboe,Oboes,Wind,1920,1950,1,France,Paris,0,30
4666,181356,10683/14558,Bugle,Bugles,Wind,0,0,2,England,London,0,0
4667,181357,10683/14558,Flugelhorn,Flugelhorns,Wind,2004,2004,0,United States of America,Lake Geneva,0,0
4668,181358,10683/14558,Clarinet,Clarinets,Wind,1835,1845,1,Austria,Vienna,0,10
4669,181362,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1968,1,England,London,0,34
4670,181363,10683/14558,Clarinet,Clarinets,Wind,1915,1925,1,Italy,Unknown,0,10
4671,181364,10683/14558,Cornet,Cornets,Wind,1919,1929,1,England,London,0,10
4672,181365,10683/14558,Clarinet,Clarinets,Wind,1795,1805,1,Unknown,Unknown,0,10
4673,181366,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4674,181367,10683/14558,Clarinet,Clarinets,Wind,1895,1905,1,United States of America,Elkhart,0,10
4675,181368,10683/14558,Cornet,Cornets,Wind,1911,1921,1,England,London,0,10
4676,181369,10683/14558,Clarinet,Clarinets,Wind,1803,1813,1,England,London,0,10
4677,181372,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1950,1970,1,Unknown,Unknown,0,20
4678,181373,10683/14558,Clarinet,Clarinets,Wind,1910,1920,1,England,London,0,10
4679,181374,10683/14558,Soprano saxophone,Saxophones,Wind,1860,1860,0,France,Paris,0,0
4680,181375,10683/14558,Clarinet,Clarinets,Wind,1880,1900,1,Unknown,Unknown,0,20
4681,181377,10683/14558,Clarinet,Clarinets,Wind,1880,1920,1,Great Britain,Unknown,0,40
4682,181381,10683/14558,Tenor saxophone,Saxophones,Wind,1858,1858,0,France,Paris,0,0
4683,181382,10683/14558,Valve horn,Horns,Wind,1879,1898,1,France,Paris,0,19
4684,181390,10683/14558,Baritone saxophone,Saxophones,Wind,1861,1861,0,France,Paris,0,0
4685,181391,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0,0
4686,181392,10683/14558,Tenor saxophone,Saxophones,Wind,1867,1867,0,France,Paris,0,0
4687,181393,10683/14558,Musical box,Mechanical,Mechanical,0,0,2,Unknown,Unknown,2,0
4688,181394,10683/14558,Alto saxophone,Saxophones,Wind,1869,1869,0,France,Paris,0,0
4689,181395,10683/14558,Tuba,Tubas,Wind,1889,1901,1,France,Paris,0,12
4690,181398,10683/14558,Barrel organ,Mechanical,Mechanical,1835,1845,1,England,London,0,10
4691,181403,10683/14558,Bugle,Bugles,Wind,1866,1900,1,Unknown,Unknown,1,34
4692,181404,10683/14558,Clarinet,Clarinets,Wind,1875,1900,1,Unknown,Unknown,1,25
4693,181405,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4694,181407,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4695,181408,10683/14558,Tenor trombone,Trombones,Wind,1895,1905,1,England,London,0,10
4696,181415,10683/14558,Lyre guitar,Guitars,Strings,1800,1810,1,France,Paris,0,10
4697,181424,10683/14558,English guitar,Citterns,Strings,0,0,2,England,London,0,0
4698,181425,10683/14558,Bowed zither,Fiddles,Strings,0,0,2,Unknown,Unknown,1,0
4699,181427,10683/14558,Banjo,Guitars,Strings,0,0,2,England,London,0,0
4700,181429,10683/14558,Flageolet,Flutes,Wind,0,0,2,Unknown,Unknown,1,0
4701,181447,10683/14558,Xylophone,Xylophones,Percussion,0,0,2,Unknown,Unknown,0,0
4702,181448,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1935,1,France,Paris,0,34
4703,181449,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4704,181450,10683/14558,Shakuhachi,Flutes,Wind,0,0,2,Unknown,Unknown,1,0
4705,181451,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1960,1970,1,England,Unknown,0,10
4706,181452,10683/14558,Shakuhachi,Flutes,Wind,0,0,2,Unknown,Unknown,1,0
4707,181453,10683/14558,Cornet,Cornets,Wind,0,0,2,England,London,0,0
4708,181454,10683/14558,Ocarina,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4709,181455,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0,0
4710,181456,10683/14558,Flugelhorn,Flugelhorns,Wind,0,0,2,England,London,0,0
4711,181457,10683/14558,Practice chanter,Oboes,Wind,1901,2000,1,Scotland,Glasgow,0,99
4712,181458,10683/14558,Ocarina,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4713,181459,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2,0
4714,181461,10683/14558,Keyed bugle,Bugles,Wind,1830,1840,1,England,London,0,10
4715,181462,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Austria,Vienna,0,0
4716,181463,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1,0
4717,181464,10683/14558,Cornopean,Cornets,Wind,0,0,2,England,London,0,0
4718,181466,10683/14558,Oboe,Oboes,Wind,1875,1885,1,Unknown,Unknown,1,10
4719,181467,10683/14558,Oboe,Oboes,Wind,1875,1885,1,Unknown,Unknown,1,10
4720,181468,10683/14558,Oboe,Oboes,Wind,1875,1885,1,Unknown,Unknown,1,10
4721,181470,10683/14558,Whistle,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4722,181477,10683/14558,Bass drum,Drums,Percussion,1925,1935,1,Unknown,Unknown,1,10
4723,181478,10683/14558,Whistle,Flutes,Wind,0,0,2,Unknown,Unknown,2,0
4724,181479,10683/14558,Dessus de musette,Oboes,Wind,1870,1930,1,Unknown,Unknown,1,60
4725,181480,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Belgium,Brussels,0,0
4726,181481,10683/14558,Valve trumpet,Trumpets,Wind,0,0,2,Belgium,Brussels,0,0
4727,181482,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
4728,181483,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
4729,181484,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0,0
4730,181485,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Belgium,Brussels,0,0
